thôn cán chỉ rền|thon can chi ren
thôn cậy|thon cay
thôn na hu|thon na hu
thôn nắm ản|thon nam an
thôn u khố sủ|thon u kho su
thôn chúng phùng|thon chung phung
thôn hợp nhất|thon hop nhat
thôn khu chù sán|thon khu chu san
thôn phìn sư|thon phin su
thôn tả lèng|thon ta leng
thôn túng quá lìn|thon tung qua lin
thôn cao mã|thon cao ma
thôn chín chú lìn|thon chin chu lin
thôn chín sang|thon chin sang
xóm sào phìn su|xom sao phin su
thôn thèn ván 1|thon then van 1
thôn thèn ván 2|thon then van 2
thôn vả thàng 1|thon va thang 1
thôn vả thàng 2|thon va thang 2
thôn vàng chá phìn|thon vang cha phin
thôn lủng phạc|thon lung phac
xóm cẩu há|xom cau ha
thôn cốc mạ|thon coc ma
thôn cốc rặc|thon coc rac
thôn sang phàng|thon sang phang
thôn seo lùng cồ|thon seo lung co
khu tráng kìm|khu trang kim
thôn lùng hóa|thon lung hoa
thôn lùng tám cao|thon lung tam cao
thôn lùng tám thấp|thon lung tam thap
thôn mỏ nhà cao|thon mo nha cao
thôn mỏ nhà thấp|thon mo nha thap
xóm pờ chủ lủng|xom po chu lung
thôn tùng nùn|thon tung nun
xóm chàng trưng|xom chang trung
thôn khủng cáng|thon khung cang
thôn mao sào phố|thon mao sao pho
thôn na lình|thon na linh
xóm na nóng|xom na nong
thôn pả láng|thon pa lang
xóm phìn chư sảng|xom phin chu sang
thôn phín ủng|thon phin ung
xóm tả cứ|xom ta cu
xóm túng chúng phìn|xom tung chung phin
thôn xín cái|thon xin cai
thôn nà khúy|thon na khuy
thôn há tủa sò|thon ha tua so
thôn làn tỉnh đào|thon lan tinh dao
thôn lũng lừ|thon lung lu
thôn phấu hía|thon phau hia
thôn quản xí|thon quan xi
thôn sảng chải a|thon sang chai a
thôn sảng chải b|thon sang chai b
thôn vàng dảo tìa|thon vang dao tia
thôn xúa do|thon xua do
xóm há đề|xom ha de
thôn nà lạc|thon na lac
thôn nà sài|thon na sai
thôn nà pầu|thon na pau
thôn nà poòng|thon na poong
thôn nà tằm|thon na tam
thôn nà tàn|thon na tan
thôn nậm ban|thon nam ban
thôn nậm lụng|thon nam lung
thôn pắc làng|thon pac lang
thôn vị ke|thon vi ke
thôn bản tại|thon ban tai
thôn bản tồng|thon ban tong
thôn cá thể bản tồng|thon ca the ban tong
thôn chỏm siêu|thon chom sieu
thôn cốc tổng|thon coc tong
thôn nà giáo|thon na giao
thôn nà tiềng|thon na tieng
thôn nặm chuầy|thon nam chuay
thôn ngặm cạch|thon ngam cach
thôn niêm đồng|thon niem dong
thôn na cho cai|thon na cho cai
thôn bó pia|thon bo pia
thôn cốc pại|thon coc pai
thôn nà cổng 1|thon na cong 1
thôn nà cổng 2|thon na cong 2
thôn nà pinh|thon na pinh
thôn nà pù|thon na pu
thôn phiêng tòng|thon phieng tong
thôn po qua|thon po qua
thôn kho tấu|thon kho tau
thôn pả vi thượng|thon pa vi thuong
thôn mã pì lèng|thon ma pi leng
thôn mua tài lủng|thon mua tai lung
thôn ngài lầu|thon ngai lau
thôn nà nông|thon na nong
thôn tà làng|thon ta lang
thôn cò súng|thon co sung
thôn dìn phàn sán|thon din phan san
thôn lẻo trá phìn a|thon leo tra phin a
thôn lẻo trá phìn b|thon leo tra phin b
thôn lũng chỉn|thon lung chin
thôn lũng làn|thon lung lan
thôn lũng lình a|thon lung linh a
thôn lũng lình b|thon lung linh b
thôn mé lầu|thon me lau
thôn nà nũng a|thon na nung a
thôn nà nũng b|thon na nung b
thôn phia thán|thon phia than
thôn phìn lò|thon phin lo
thôn tà ngày|thon ta ngay
thôn trà mần|thon tra man
thôn trù lủng|thon tru lung
thôn trù sán|thon tru san
thôn xéo hồ|thon xeo ho
khu cán số 9|khu can so 9
thôn há chế|thon ha che
thôn há púng cáy|thon ha pung cay
khu quán thèn lủng|khu quan then lung
thôn sàng sò|thon sang so
thôn sủng cáng|thon sung cang
thôn sủng máng|thon sung mang
thôn sủng nhỉ a|thon sung nhi a
thôn sủng pờ a|thon sung po a
thôn sủng pờ b|thon sung po b
thôn sủng quáng|thon sung quang
thôn sủng ú|thon sung u
thôn tả chà lảng|thon ta cha lang
khu xín chải|khu xin chai
thôn ba tả lủng|thon ba ta lung
thôn pải lủng|thon pai lung
thôn há súa|thon ha sua
thôn lủng vái|thon lung vai
thôn phú mỳ|thon phu my
thôn tả lủng a1|thon ta lung a1
thôn tả lủng a2|thon ta lung a2
thôn tả lủng b1|thon ta lung b1
thôn thào chứ lủng 1|thon thao chu lung 1
thôn thào chứ lủng 2|thon thao chu lung 2
thôn bản chiều|thon ban chieu
thôn chi lợi dung|thon chi loi dung
thôn đổng a|thon dong a
thôn khuổi roài|thon khuoi roai
thôn lũng hầu|thon lung hau
thôn nà dầu|thon na dau
thôn nà sang|thon na sang
thôn nà trào|thon na trao
thôn nhiều lũng|thon nhieu lung
thôn tát ngà|thon tat nga
thôn thâm noong|thon tham noong
thôn tư tình|thon tu tinh
thôn vị pi|thon vi pi
thôn hoa cà|thon hoa ca
thôn khai hoang 1|thon khai hoang 1
thôn khai hoang 2|thon khai hoang 2
thôn lủng chư 1|thon lung chu 1
thôn lủng chư 2|thon lung chu 2
thôn lủng chư 3|thon lung chu 3
thôn mỏ cớ|thon mo co
thôn mỏ phàng|thon mo phang
thôn thàn chư|thon than chu
thôn thèn pả|thon then pa
thôn thín ngài|thon thin ngai
thôn tống quáng trải|thon tong quang trai
thôn xã phìn ab|thon xa phin ab
thôn xỉn phìn chư|thon xin phin chu
thôn bản chuối|thon ban chuoi
thôn bờ sông|thon bo song
thôn cờ lẳng|thon co lang
thôn cờ tảng|thon co tang
thôn khai hoang ii|thon khai hoang ii
thôn khai hoang iii|thon khai hoang iii
thôn lùng thúng|thon lung thung
thôn há chí đùa|thon ha chi dua
thôn mẻ nắng|thon me nang
thôn páo sảng|thon pao sang
thỏn sả nhè lử|thon sa nhe lu
thôn sủa nhè lử|thon sua nhe lu
thôn thuồng luồng|thon thuong luong
thôn tìa chớ|thon tia cho
thôn tìa kính|thon tia kinh
tổ 3|to 3
thôn cốc méo|thon coc meo
thôn lao chải|thon lao chai
thôn pải chư phìn|thon pai chu phin
thôn hầu lùng sán|thon hau lung san
thôn sán trồ|thon san tro
thôn thảo chư phìn|thon thao chu phin
thôn đầu cầu 1|thon dau cau 1
thôn đầu cầu 2|thon dau cau 2
thôn giàng chư phìn|thon giang chu phin
thôn lùng vái|thon lung vai
thôn pờ chúa lủng|thon po chua lung
xóm pú lù phìn|xom pu lu phin
thôn sảng cán tỷ|thon sang can ty
thôn sín suối hồ|thon sin suoi ho
thôn sủa cán tỷ|thon sua can ty
thôn nà vìn|thon na vin
thôn nặm đăm|thon nam dam
thôn trúc sơn|thon truc son
thôn bình dương|thon binh duong
thôn dìn sán|thon din san
thôn đông tinh|thon dong tinh
thôn khâu làn|thon khau lan
thôn lùng mười|thon lung muoi
thôn ngài thầu sảng|thon ngai thau sang
thôn lùng vần chải|thon lung van chai
thôn hoa si pan|thon hoa si pan
thôn lò suối tủng|thon lo suoi tung
thôn ma ngán sán|thon ma ngan san
thôn pao mã phìn|thon pao ma phin
thôn sải giàng phìn|thon sai giang phin
thôn tả ván|thon ta van
thôn cán hồ|thon can ho
thôn lùng hậu|thon lung hau
thôn nặm luồng|thon nam luong
thôn séo lủng 1|thon seo lung 1
thôn séo lủng 2|thon seo lung 2
thôn làng tấn|thon lang tan
thôn lùng cáng|thon lung cang
thôn lùng cúng|thon lung cung
thôn má hồng|thon ma hong
thôn ma lùng|thon ma lung
thôn mỏ sài|thon mo sai
xóm sán chù|xom san chu
thôn bản thăng|thon ban thang
thôn khố mỷ|thon kho my
xóm kho tàng|xom kho tang
thôn lùng chu phìn|thon lung chu phin
thôn lùng khố|thon lung kho
thôn sì lầu phìn|thon si lau phin
thôn tùng pàng|thon tung pang
thôn tùng vài phìn|thon tung vai phin
thôn bản măng|thon ban mang
thôn bản thín|thon ban thin
xóm nà búng|xom na bung
thôn nặm khẳm|thon nam kham
xóm ắng luồng|xom ang luong
thôn chúng trải|thon chung trai
xóm hạ 2|xom ha 2
thôn khun|thon khun
xóm khun hăng|xom khun hang
xóm khuổi bắc|xom khuoi bac
xóm khuổi pồi|xom khuoi poi
thôn khuổi thẻ|thon khuoi the
xóm khuổi xỏm|xom khuoi xom
xóm nậm mòn|xom nam mon
xóm pá van|xom pa van
thôn thượng bằng|thon thuong bang
thôn tiên yên|thon tien yen
thôn cao sơn|thon cao son
khu chăng xé|khu chang xe
thôn hạ bình|thon ha binh
khu nậm lào|khu nam lao
khu nậm tráng|khu nam trang
khu ngòa trên|khu ngoa tren
khu nhà ngàn|khu nha ngan
khu nhà nghĩa|khu nha nghia
khu bắc bung động|khu bac bung dong
làng đang|lang dang
làng mã|lang ma
thôn mác hạ|thon mac ha
thôn mác thượng|thon mac thuong
thôn ngòi ham|thon ngoi ham
thôn ngòi han|thon ngoi han
thôn tả ngảo|thon ta ngao
xóm hạ 1|xom ha 1
thôn tây sơn|thon tay son
thôn thượng bình|thon thuong binh
thôn thường minh|thon thuong minh
thôn xuân chiều|thon xuan chieu
thôn xuân hồng|thon xuan hong
thôn buông|thon buong
thôn tân bể|thon tan be
xóm tiên yên|xom tien yen
thôn yên chàm|thon yen cham
thôn yên chung|thon yen chung
thôn yên ngoan|thon yen ngoan
thôn quang sơn|thon quang son
thôn nà béng|thon na beng
thôn nậm mang|thon nam mang
thôn bạc nang|thon bac nang
thôn lủ hạ|thon lu ha
thôn lủ thượng|thon lu thuong
xóm ma|xom ma
thôn my bắc|thon my bac
thôn nậm khẩm|thon nam kham
thôn nậm o|thon nam o
thôn nuông|thon nuong
thôn tân bang|thon tan bang
xóm nà khum|xom na khum
xóm nà pài|xom na pai
thôn tát|thon tat
thôn tri|thon tri
thôn xuân chang|thon xuan chang
thôn xuân kiêu|thon xuan kieu
thôn xuân mới|thon xuan moi
thôn bắc pèng|thon bac peng
thôn lang cang|thon lang cang
xóm lang gang|xom lang gang
thôn lùng lý|thon lung ly
làng buông|lang buong
khu đông quạng|khu dong quang
thôn khau làng|thon khau lang
khu khuổi sú|khu khuoi su
thôn lùng chún|thon lung chun
thôn minh mạ|thon minh ma
thôn nà đát|thon na dat
khu nà én|khu na en
khu nà linh|khu na linh
thôn nậm ngoa|thon nam ngoa
thôn nặm phiến|thon nam phien
khu nậm pú 2|khu nam pu 2
thôn nậm qua|thon nam qua
thôn tân chang|thon tan chang
thôn vén|thon ven
thôn yên thượng|thon yen thuong
xóm khau thiết|xom khau thiet
xóm nà chom|xom na chom
thôn nà lỳ|thon na ly
thôn tả lùng|thon ta lung
thôn tiến xuân|thon tien xuan
thôn bản bó|thon ban bo
thôn bản loan|thon ban loan
xóm cốc nghè|xom coc nghe
thôn khuổi trông|thon khuoi trong
xóm lùng puồng|xom lung puong
thôn nà khuổng|thon na khuong
thôn nà sá|thon na sa
thôn nà yến|thon na yen
thôn phia dầu|thon phia dau
thôn tạm mò|thon tam mo
thôn khuổi luồn|thon khuoi luon
bản lái|ban lai
thôn linh|thon linh
làng lình|lang linh
làng nà bắng|lang na bang
thôn nà nịnh|thon na ninh
làng ninh|lang ninh
thôn thác cam|thon thac cam
thôn bản buốt|thon ban buot
thôn châng|thon chang
thôn nậm tuộc|thon nam tuoc
làng chang|lang chang
thôn xuân hòa|thon xuan hoa
thôn bản cưởm|thon ban cuom
thôn nậm mu|thon nam mu
thôn ngần hạ|thon ngan ha
thôn ngần thượng|thon ngan thuong
thôn tân lợi|thon tan loi
thôn tân thắng|thon tan thang
làng tố|lang to
thôn khuổi én|thon khuoi en
thôn khuổi lý|thon khuoi ly
thôn khuổi tát|thon khuoi tat
thôn cà lủng|thon ca lung
thôn chá dính|thon cha dinh
thôn há đề|thon ha de
thôn mó sí|thon mo si
thôn tả lủng a|thon ta lung a
thôn tả lủng b|thon ta lung b
xóm dì thàng|xom di thang
thôn hạ chá lủng|thon ha cha lung
thôn khai hoang|thon khai hoang
thôn làng sảng|thon lang sang
thôn mã lầu|thon ma lau
thôn mã lé|thon ma le
thôn tắc tằng|thon tac tang
xóm thùng chứ phìn|xom thung chu phin
thôn tua ninh|thon tua ninh
thôn chúng pả|thon chung pa
tổ 20|to 20
tổ 6|to 6
tổ 1|to 1
tổ 2|to 2
tổ 5|to 5
tổ 7|to 7
tổ 8|to 8
tổ 9|to 9
tổ 18|to 18
thôn khuổi niếng|thon khuoi nieng
thôn khuổi trì|thon khuoi tri
làng buột|lang buot
thôn buột|thon buot
thôn cuôm|thon cuom
thôn nà chàm|thon na cham
thôn phiến|thon phien
thôn pu đồn|thon pu don
thôn cào|thon cao
làng chàng|lang chang
thôn giàn hạ|thon gian ha
thôn giàn thượng|thon gian thuong
thôn kiều|thon kieu
thôn kim thượng|thon kim thuong
xóm ngòi my|xom ngoi my
xóm thác lan|xom thac lan
xóm thác vạt|xom thac vat
thôn thượng cầu|thon thuong cau
làng tràng|lang trang
thôn vĩnh chính|thon vinh chinh
thôn há súng|thon ha sung
thôn hầu chúa ván|thon hau chua van
thôn kho chư|thon kho chu
thôn lán xì|thon lan xi
thôn sảng pả|thon sang pa
thôn séo lủng|thon seo lung
thôn sủa pả|thon sua pa
thôn suối thầu|thon suoi thau
thôn tá tò|thon ta to
thôn trá phúng a|thon tra phung a
thôn tráng phúng b|thon trang phung b
thôn xã lủng a|thon xa lung a
thôn xã lủng b|thon xa lung b
xóm cổng tráng|xom cong trang
thôn mao só tủng|thon mao so tung
thôn phín tủng|thon phin tung
thôn tả lủng|thon ta lung
thôn chừ lủng|thon chu lung
tổ 14|to 14
tổ 17|to 17
thôn bản tùy|thon ban tuy
thôn nà báu|thon na bau
thôn nặm tài|thon nam tai
thôn tả vải|thon ta vai
thôn thái hà|thon thai ha
thôn bản cưởm 1|thon ban cuom 1
thôn hạ thành|thon ha thanh
thôn khuổi my|thon khuoi my
thôn lùng vài|thon lung vai
thôn an xuân|thon an xuan
thôn bưa|thon bua
thôn đồng kem|thon dong kem
làng đồng lang|lang dong lang
thôn đồng mừng|thon dong mung
thôn phố cáo|thon pho cao
thôn tượng|thon tuong
khu khau đôn|khu khau don
khu nà hốc|khu na hoc
thôn nặm tậu|thon nam tau
thôn phiêng phầy|thon phieng phay
thôn xuân đường|thon xuan duong
làng chúa|lang chua
làng chùng|lang chung
làng phúng|lang phung
thôn vĩnh ban|thon vinh ban
thôn vĩnh chúa|thon vinh chua
xóm cam quýt|xom cam quyt
thôn hồng quân|thon hong quan
thôn hồng thái|thon hong thai
xóm làng màng|xom lang mang
thôn mê 1|thon me 1
thôn việt an|thon viet an
thôn việt hà|thon viet ha
thôn việt thành|thon viet thanh
thôn giàng giao lủng|thon giang giao lung
thôn ly chử phìn a|thon ly chu phin a
thôn ly chử phìn b|thon ly chu phin b
thôn sảng tủng a|thon sang tung a
thôn sảng tủng b|thon sang tung b
thôn séo sính lủng|thon seo sinh lung
thôn sính thầu|thon sinh thau
thôn cá ha|thon ca ha
thôn là chúa tủng|thon la chua tung
thôn lá tà|thon la ta
thôn má chề|thon ma che
thôn phìn xả|thon phin xa
thôn quà lủng|thon qua lung
thôn sính lủng|thon sinh lung
thôn xã tủng chứ|thon xa tung chu
thôn lao sa|thon lao sa
thôn lũng cẩm dưới|thon lung cam duoi
thôn lũng cẩm trên|thon lung cam tren
thôn mo phỏ phìn|thon mo pho phin
thôn pó tò|thon po to
thôn tha|thon tha
thôn cao bành|thon cao banh
thôn cầu mè|thon cau me
thôn gia vài|thon gia vai
thôn lâm đồng|thon lam dong
thôn mè thượng|thon me thuong
xóm nậm nựng|xom nam nung
xóm pi nặm|xom pi nam
thôn pia vèn|thon pia ven
xóm bắc giáp|xom bac giap
đội 1|doi 1
đội 2 nông trường|doi 2 nong truong
đội 3 lâm nghiệp|doi 3 lam nghiep
đội 6 nông trường|doi 6 nong truong
thôn an tiến|thon an tien
xóm bản giộc|xom ban gioc
thôn bó loỏng|thon bo loong
thôn đá bàn|thon da ban
thôn hùng tâm|thon hung tam
thôn hùng thắng|thon hung thang
thôn hùng tiến|thon hung tien
làng mới|lang moi
xóm nà chàm|xom na cham
làng pin|lang pin
thôn thượng mỹ|thon thuong my
thôn ba luồng|thon ba luong
khu cống đá|khu cong da
thôn khuổi mù|thon khuoi mu
khu khuổi nhe|khu khuoi nhe
thôn khuổi phạt|thon khuoi phat
khu khuổi quất|khu khuoi quat
thôn thọ quang|thon tho quang
thôn pù chừ lủng|thon pu chu lung
thôn sáng ngài|thon sang ngai
thôn sủng là dưới|thon sung la duoi
thôn sủng là trên|thon sung la tren
thôn há chớ|thon ha cho
thôn há pia|thon ha pia
thôn há su|thon ha su
thôn phúng tủng|thon phung tung
thôn pó sảng|thon po sang
thôn sủng của|thon sung cua
thôn sủng dìa|thon sung dia
thôn sủng trái|thon sung trai
thôn sủng tùa|thon sung tua
thôn tìa súng|thon tia sung
thôn chính chúa lủng|thon chinh chua lung
thôn chua só|thon chua so
thôn đề đay|thon de day
thôn đề lía|thon de lia
thôn đợ súng|thon do sung
thôn há chùa lả|thon ha chua la
xóm ha công|xom ha cong
thôn há đề a|thon ha de a
thôn há đề b|thon ha de b
thôn lùng càng|thon lung cang
thôn lùng hảo|thon lung hao
thôn lùng suôi|thon lung suoi
xóm nà nằm|xom na nam
thôn nà thàng|thon na thang
xóm nậm đấu|xom nam dau
xóm suối ảng|xom suoi ang
xóm vằng hùm|xom vang hum
thôn bản kẹp a|thon ban kep a
thôn bản kẹp b|thon ban kep b
thôn bản vàn|thon ban van
thôn bình ba|thon binh ba
thân kho lán|than kho lan
thôn khuổi kẹp|thon khuoi kep
thôn khuổi lòa|thon khuoi loa
thôn lùng quốc|thon lung quoc
thôn lùng thóa|thon lung thoa
thôn lũng vầy|thon lung vay
thôn nà ngoòng|thon na ngoong
bản há|ban ha
làng hoa|lang hoa
khu khuổi va|khu khuoi va
làng lự|lang lu
làng nà khén|lang na khen
làng chù|lang chu
làng đồng rôm|lang dong rom
bản liên|ban lien
thôn mâng|thon mang
thôn minh khai|thon minh khai
thôn vĩnh trà|thon vinh tra
thôn ca|thon ca
làng dung|lang dung
thôn me hạ|thon me ha
thôn me thượng|thon me thuong
làng thia|lang thia
thôn thíp|thon thip
thôn khó thông|thon kho thong
thôn sảng ma sao|thon sang ma sao
thôn súng lủng|thon sung lung
thôn dình lủng|thon dinh lung
thôn khá già|thon kha gia
thôn khúa lủng|thon khua lung
thôn mà lủng|thon ma lung
thôn nhìa lủng phìn a|thon nhia lung phin a
thôn nhìa lủng phìn b|thon nhia lung phin b
thôn tả phìn b|thon ta phin b
thôn xùa lủng|thon xua lung
thôn giàng sì tủng|thon giang si tung
thôn khi lía|thon khi lia
thôn mua súa|thon mua sua
thôn pù đáng|thon pu dang
thôn tả tủng chứ|thon ta tung chu
thôn thài phìn tủng|thon thai phin tung
thôn chua say|thon chua say
thôn đăng vài|thon dang vai
thôn khó cho|thon kho cho
thôn kho chớ|thon kho cho
thôn phìn chải a|thon phin chai a
thôn phìn chải b|thon phin chai b
thôn tà lủng a|thon ta lung a
thôn tà lủng b|thon ta lung b
thôn pia đeng|thon pia deng
thôn cụp nhùng|thon cup nhung
thôn phiêng đáy|thon phieng day
thôn phiêng luông|thon phieng luong
thôn bản tính|thon ban tinh
thôn khuổi tầu|thon khuoi tau
thôn nặm ấn|thon nam an
thôn tắn khâu|thon tan khau
thôn bách sơn|thon bach son
thôn khuổi nấng|thon khuoi nang
thôn tả luồng|thon ta luong
thôn minh tường|thon minh tuong
làng nà toòng|lang na toong
thôn nặm mái|thon nam mai
làng ngược|lang nguoc
thôn quý quốc|thon quy quoc
thôn vãng|thon vang
thôn ba hồng|thon ba hong
thôn đi|thon di
xóm loan|xom loan
thôn muộng|thon muong
thôn nà ôm|thon na om
thôn tân thành 3|thon tan thanh 3
xóm thác va|xom thac va
xóm thiêu|xom thieu
làng thìu|lang thiu
thôn bản mồ|thon ban mo
thôn chúng mung|thon chung mung
thôn đậu chúa|thon dau chua
thôn hấu đề|thon hau de
thôn lài cò|thon lai co
thôn lùng lú|thon lung lu
thôn má lủ|thon ma lu
thôn má pắng|thon ma pang
xóm má pẳng|xom ma pang
thôn má tìa|thon ma tia
thôn má ú|thon ma u
thôn ngài lủng|thon ngai lung
thôn pố lổ|thon po lo
thôn quán dín ngài|thon quan din ngai
thôn sì phài|thon si phai
xóm xì phài|xom xi phai
thôn vần chải a|thon van chai a
thôn vần chải b|thon van chai b
thôn há hơ|thon ha ho
thôn lũng hòa a|thon lung hoa a
thôn lũng hòa b|thon lung hoa b
thôn lũng thầu|thon lung thau
thôn lý chá tủng|thon ly cha tung
thôn xã phìn a|thon xa phin a
thôn xã phìn b|thon xa phin b
thôn xã phìn c|thon xa phin c
thôn pỗ lũng|thon po lung
thôn bản luốc|thon ban luoc
thôn bành văn 1|thon banh van 1
thôn bành văn 2|thon banh van 2
thôn cao sơn 1|thon cao son 1
thôn cao sơn 2|thon cao son 2
thôn bản khun|thon ban khun
thôn bản trà|thon ban tra
thôn bản túm|thon ban tum
thôn đồn điền|thon don dien
thôn bản lầng|thon ban lang
thôn bàn tắn|thon ban tan
thôn lùng phèng|thon lung pheng
thôn nà vuồng|thon na vuong
thôn phiêng x|thon phieng x
thôn thanh tâm|thon thanh tam
tổ 10|to 10
tổ 12|to 12
thôn cầu ham|thon cau ham
thôn cầu thủy|thon cau thuy
làng va|lang va
làng vài|lang vai
thôn bế triều|thon be trieu
thôn hoàng văn thụ|thon hoang van thu
xóm hoàng văn thụ 3|xom hoang van thu 3
thôn khiềm|thon khiem
thôn lung cu|thon lung cu
thôn minh tâm|thon minh tam
xóm nà sơn|xom na son
thôn nái|thon nai
thôn pắc há|thon pac ha
thôn pù ngọm|thon pu ngom
thôn quán|thon quan
làng rát|lang rat
làng táng|lang tang
thôn phiến ngài|thon phien ngai
thôn phố trồ|thon pho tro
thôn tả kha|thon ta kha
thôn chín trù ván|thon chin tru van
thôn phàn nhìa tổng|thon phan nhia tong
thôn phỉnh cồ ván|thon phinh co van
thôn tả phìn|thon ta phin
xóm xã sồ|xom xa so
thôn cẳng tằng|thon cang tang
thôn lô lô chải|thon lo lo chai
thôn tả cô van|thon ta co van
thôn tả giao khâu|thon ta giao khau
thôn ngọc thượng|thon ngoc thuong
thôn bản sám|thon ban sam
thôn pạu|thon pau
thôn riềng|thon rieng
thôn toòng|thon toong
thôn bản mán|thon ban man
thôn lùng châu|thon lung chau
thôn lùng giàng a|thon lung giang a
thôn lùng giàng b|thon lung giang b
thôn lũng pục|thon lung puc
xóm lùng vài|xom lung vai
thôn pòng chằm|thon pong cham
xóm thang lèng|xom thang leng
thôn bó đướt|thon bo duot
thôn hạ sơn|thon ha son
thôn khoéc|thon khoec
thôn khuối xỏm|thon khuoi xom
thôn lùng vùi|thon lung vui
thôn nặm am|thon nam am
thôn vằng luông|thon vang luong
thôn na xng 1|thon na xng 1
thôn na xng 2|thon na xng 2
thôn phe lái|thon phe lai
thôn chúng chải|thon chung chai
thôn há già|thon ha gia
thôn khán trồ|thon khan tro
thôn mào phố 1|thon mao pho 1
thôn mào phố 2|thon mao pho 2
thôn sủng lảng|thon sung lang
thôn sủng pờ|thon sung po
thôn xủa chải|thon xua chai
thôn bản cốc|thon ban coc
thôn bản lò|thon ban lo
thôn bản xương|thon ban xuong
thôn bó mới|thon bo moi
thôn đông mơ|thon dong mo
thôn khau lý|thon khau ly
thôn nà báng|thon na bang
xóm nà sa|xom na sa
thôn pác muốc|thon pac muoc
thôn pác ngoa|thon pac ngoa
thôn phia mạnh 1|thon phia manh 1
thôn phia pèn|thon phia pen
thôn phiêng kiền|thon phieng kien
xóm phinh rao|xom phinh rao
xóm sao|xom sao
thôn tà muồng|thon ta muong
thôn tàng sản|thon tang san
thôn tồng ngáo|thon tong ngao
thôn a1|thon a1
thôn b1|thon b1
thôn b2|thon b2
thôn b3|thon b3
thôn mẻo ván|thon meo van
thôn páo cờ tủng|thon pao co tung
thôn phú lũng trong|thon phu lung trong
thôn sủng lìn|thon sung lin
thôn sùng sử a|thon sung su a
thôn sủng sử b|thon sung su b
thôn xã ván|thon xa van
thôn xin chải|thon xin chai
xóm nà rang|xom na rang
thôn bản ruồng|thon ban ruong
thôn làng pèng|thon lang peng
thôn lù cao ván|thon lu cao van
thôn sàng súng|thon sang sung
thôn sủng chớ|thon sung cho
thôn sùng sảng|thon sung sang
thôn tráng lộ|thon trang lo
thôn cháng pùng a|thon chang pung a
thôn cháng pùng b|thon chang pung b
thôn chù xá|thon chu xa
thôn đồ khóa|thon do khoa
thôn há lìa|thon ha lia
thôn hồng ngài a|thon hong ngai a
thôn hồng ngài b|thon hong ngai b
thôn hồng ngài c|thon hong ngai c
thôn lùng pủng a|thon lung pung a
thôn lùng pủng b|thon lung pung b
thôn lùng vảng|thon lung vang
thôn sủng phính|thon sung phinh
thôn suối tỷ|thon suoi ty
thôn cốc héc|thon coc hec
tổ dân phố 26|to dan pho 26
tổ dân phố 27|to dan pho 27
tổ dân phố 28|to dan pho 28
tổ dân phố 30|to dan pho 30
ba nậm tứng|ba nam tung
khai trường|khai truong
thôn dạ|thon da
thôn dạ 2|thon da 2
thôn đất đèn|thon dat den
thôn nhớn|thon nhon
thôn tát 2|thon tat 2
thôn vạch|thon vach
thôn nà nhuông|thon na nhuong
cốc sa|coc sa
thôn củm hạ|thon cum ha
thôn củm thượng|thon cum thuong
thôn đen|thon den
thôn giàng thàng|thon giang thang
thôn tòng mòn|thon tong mon
thôn bắc công|thon bac cong
thôn cáng|thon cang
thôn cốc cài|thon coc cai
thôn nậm rịa|thon nam ria
thôn pèng|thon peng
thôn thành châu|thon thanh chau
thôn cóc|thon coc
thôn đa đinh|thon da dinh
thôn láo lý|thon lao ly
thôn phân lân|thon phan lan
thôn phin hồ thầu|thon phin ho thau
thôn phời|thon phoi
thôn séo tả|thon seo ta
thôn trạm thải|thon tram thai
thôn ú sì sung|thon u si sung
thôn cầu xum|thon cau xum
thôn sơn mãn|thon son man
thôn làng cù|thon lang cu
thôn làng qùy|thon lang quy
thôn làng tát|thon lang tat
thôn ma sin chải|thon ma sin chai
thôn bản già|thon ban gia
thôn lù sui tủng|thon lu sui tung
thôn nậm xỏm|thon nam xom
thôn đội 2|thon doi 2
thôn đội 4|thon doi 4
thôn khu chu tủng 1|thon khu chu tung 1
thôn khu chu tủng 2|thon khu chu tung 2
thôn nậm tồn|thon nam ton
thôn sa pỉn|thon sa pin
thôn xà phìn|thon xa phin
thôn bản phố 1|thon ban pho 1
thôn bản phố 2a|thon ban pho 2a
thôn kháo sáo|thon khao sao
thôn phéc bủng|thon phec bung
thôn bản mẹt ngoài|thon ban met ngoai
thôn bản tâu 2|thon ban tau 2
thôn bảo nhai|thon bao nhai
thôn bảo tân i|thon bao tan i
thôn cốc coọc|thon coc cooc
thôn khởi bung|thon khoi bung
thôn khởi xá ngoài|thon khoi xa ngoai
thôn khởi xá trong|thon khoi xa trong
bản mẹt thượng|ban met thuong
bản mẹt trong|ban met trong
thôn na le|thon na le
thôn nậm giàng|thon nam giang
thôn nậm trì ngoài|thon nam tri ngoai
thôn nậm trì trong|thon nam tri trong
thôn phìn giàng|thon phin giang
thôn trung đô|thon trung do
làng chảng|lang chang
thôn cốc lầu|thon coc lau
bản giàng|ban giang
thôn hà tiên|thon ha tien
thôn khe thượng|thon khe thuong
thôn kho lạt|thon kho lat
làng bom|lang bom
thôn cốc ly thượng|thon coc ly thuong
thôn cốc sâm|thon coc sam
làng đá|lang da
thôn đá|thon da
thôn làng pàm|thon lang pam
thôn lều nương|thon leu nuong
thôn lùng xa|thon lung xa
thôn nậm giá|thon nam gia
thôn nậm hu|thon nam hu
